Date,000725.SZ-Open,000725.SZ-High,000725.SZ-Low,000725.SZ-Close,000725.SZ-Adj Close,000725.SZ-Volume,^DJI-Open,^DJI-High,^DJI-Low,^DJI-Close,^DJI-Adj Close,^DJI-Volume,^GSPC-Open,^GSPC-High,^GSPC-Low,^GSPC-Close,^GSPC-Adj Close,^GSPC-Volume,000001.SS-Open,000001.SS-High,000001.SS-Low,000001.SS-Close,000001.SS-Adj Close,000001.SS-Volume,000300.SS-Open,000300.SS-High,000300.SS-Low,000300.SS-Close,000300.SS-Adj Close,000300.SS-Volume,CNY=X-Open,CNY=X-High,CNY=X-Low,CNY=X-Close,CNY=X-Adj Close,HKDCNY=X-Open,HKDCNY=X-High,HKDCNY=X-Low,HKDCNY=X-Close,HKDCNY=X-Adj Close
2021-09-06,5.78000020980835,5.840000152587891,5.75,5.809999942779541,5.414180278778076,428523642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.139892578125,3626.2900390625,3580.139892578125,3621.860107421875,3621.860107421875,521700.0,4841.06005859375,4944.4501953125,4837.7900390625,4933.72998046875,4933.72998046875,240500.0,6.451900005340576,6.458499908447266,6.447400093078613,6.451900005340576,6.451900005340576,0.8293070197105408,0.8298929929733276,0.8245689868927002,0.8293619751930237,0.8293619751930237
2021-09-07,5.789999961853027,5.820000171661377,5.75,5.800000190734863,5.4048614501953125,480685285.0,35373.23828125,35373.23828125,35060.8984375,35100.0,35100.0,289830000.0,4535.3798828125,4535.3798828125,4513.0,4520.02978515625,4520.02978515625,3822960000.0,3621.7099609375,3681.929931640625,3615.139892578125,3676.590087890625,3676.590087890625,547700.0,4932.97998046875,5005.9599609375,4915.60986328125,4992.830078125,4992.830078125,244200.0,6.456699848175049,6.466100215911865,6.4456000328063965,6.456699848175049,6.456699848175049,0.8297010064125061,0.8308969736099243,0.824819028377533,0.8297010064125061,0.8297010064125061
2021-09-08,5.78000020980835,5.989999771118164,5.769999980926514,5.960000038146973,5.553960800170898,1131123289.0,35087.44921875,35175.1484375,34925.609375,35031.0703125,35031.0703125,261880000.0,4518.08984375,4521.7900390625,4493.9501953125,4514.06982421875,4514.06982421875,3750880000.0,3673.39990234375,3695.320068359375,3661.0,3675.18994140625,3675.18994140625,586400.0,4986.7998046875,5013.97998046875,4955.89013671875,4972.1298828125,4972.1298828125,264600.0,6.4654998779296875,6.46560001373291,6.451099872589111,6.4654998779296875,6.4654998779296875,0.8306300044059753,0.8307409882545471,0.8261240124702454,0.8306940197944641,0.8306940197944641
2021-09-09,5.920000076293945,5.960000038146973,5.869999885559082,5.920000076293945,5.51668643951416,609489578.0,35013.078125,35199.890625,34847.30078125,34879.37890625,34879.37890625,261330000.0,4513.02001953125,4529.89990234375,4492.06982421875,4493.27978515625,4493.27978515625,3735390000.0,3666.820068359375,3693.449951171875,3662.159912109375,3693.1298828125,3693.1298828125,604800.0,4952.490234375,4970.14990234375,4929.9501953125,4970.009765625,4970.009765625,256500.0,6.460700035095215,6.462200164794922,6.445000171661377,6.460700035095215,6.460700035095215,0.8298730254173279,0.8299030065536499,0.8256009817123413,0.8298770189285278,0.8298770189285278
2021-09-10,5.909999847412109,5.989999771118164,5.900000095367432,5.909999847412109,5.5073676109313965,559999787.0,34949.58984375,35104.25,34599.609375,34607.71875,34607.71875,333230000.0,4506.919921875,4520.47021484375,4457.66015625,4458.580078125,4458.580078125,3623180000.0,3691.18603515625,3722.873046875,3681.64208984375,3703.110107421875,3703.110107421875,635200.0,4967.97998046875,5042.7998046875,4962.3701171875,5013.52001953125,5013.52001953125,288300.0,6.4542999267578125,6.455999851226807,6.42710018157959,6.4542999267578125,6.4542999267578125,0.8286759853363037,0.829105019569397,0.8248119950294495,0.8286759853363037,0.8286759853363037
2021-09-13,5.909999847412109,5.909999847412109,5.78000020980835,5.820000171661377,5.42349910736084,570115340.0,34665.5,34939.1015625,34665.5,34869.62890625,34869.62890625,334190000.0,4474.81005859375,4492.990234375,4445.7001953125,4468.72998046875,4468.72998046875,3914220000.0,3699.25,3716.830078125,3692.820068359375,3715.3701171875,3715.3701171875,557500.0,5006.77001953125,5029.72021484375,4964.9599609375,4991.66015625,4991.66015625,249900.0,6.443399906158447,6.456299781799316,6.443299770355225,6.443399906158447,6.443399906158447,0.8280969858169556,0.8290010094642639,0.82355797290802,0.827430009841919,0.827430009841919
2021-09-14,5.809999942779541,5.829999923706055,5.699999809265137,5.710000038146973,5.320992946624756,490830743.0,34906.8984375,34990.359375,34510.30078125,34577.5703125,34577.5703125,325140000.0,4479.330078125,4485.68017578125,4435.4599609375,4443.0498046875,4443.0498046875,3670460000.0,3709.6298828125,3723.85009765625,3655.6298828125,3662.60009765625,3662.60009765625,565000.0,4989.830078125,5000.97998046875,4907.31982421875,4917.16015625,4917.16015625,245600.0,6.450799942016602,6.451000213623047,6.4369001388549805,6.450799942016602,6.450799942016602,0.8281189799308777,0.8282989859580994,0.8213499784469604,0.8281189799308777,0.8281189799308777
2021-09-15,5.690000057220459,5.690000057220459,5.630000114440918,5.659999847412109,5.274399280548096,392886911.0,34580.94921875,34880.76953125,34522.03125,34814.390625,34814.390625,317490000.0,4447.490234375,4486.8701171875,4438.3701171875,4480.7001953125,4480.7001953125,4032020000.0,3651.159912109375,3677.530029296875,3638.320068359375,3656.219970703125,3656.219970703125,475000.0,4903.85009765625,4903.85009765625,4843.1201171875,4867.31982421875,4867.31982421875,188000.0,6.438300132751465,6.443299770355225,6.427499771118164,6.438300132751465,6.438300132751465,0.8266879916191101,0.8274120092391968,0.8233169913291931,0.8266879916191101,0.8266879916191101
2021-09-16,5.650000095367432,5.75,5.599999904632568,5.699999809265137,5.311673641204834,591430942.0,34810.26953125,34943.55078125,34540.109375,34751.3203125,34751.3203125,278270000.0,4477.08984375,4485.8701171875,4443.7998046875,4473.75,4473.75,3984560000.0,3664.840087890625,3677.919921875,3606.72998046875,3607.090087890625,3607.090087890625,546700.0,4866.7900390625,4879.52978515625,4806.14013671875,4807.7001953125,4807.7001953125,216800.0,6.431399822235107,6.4567999839782715,6.429699897766113,6.431399822235107,6.431399822235107,0.8254550099372864,0.8285639882087708,0.8207820057868958,0.8254550099372864,0.8254550099372864
2021-09-17,5.670000076293945,5.670000076293945,5.579999923706055,5.610000133514404,5.2278056144714355,548553688.0,34737.859375,34779.859375,34519.62890625,34584.87890625,34584.87890625,560630000.0,4469.740234375,4471.52001953125,4427.759765625,4432.990234375,4432.990234375,7289530000.0,3595.27001953125,3620.9599609375,3569.27001953125,3613.969970703125,3613.969970703125,516900.0,4797.10986328125,4857.9599609375,4786.08984375,4855.93994140625,4855.93994140625,202000.0,6.456600189208984,6.467899799346924,6.4405999183654785,6.456600189208984,6.456600189208984,0.8285890221595764,0.8300139904022217,0.8214290142059326,0.8285890221595764,0.8285890221595764
2021-09-22,5.559999942779541,5.559999942779541,5.440000057220459,5.440000057220459,5.069386959075928,625750843.0,34006.87109375,34440.421875,34006.87109375,34258.3203125,34258.3203125,296590000.0,4367.43017578125,4416.75,4367.43017578125,4395.64013671875,4395.64013671875,3939170000.0,3563.2099609375,3629.449951171875,3560.5,3628.489990234375,3628.489990234375,472300.0,4770.72998046875,4830.85009765625,4765.22998046875,4821.77001953125,4821.77001953125,191200.0,6.466000080108643,6.472300052642822,6.4558000564575195,6.466000080108643,6.466000080108643,0.8293420076370239,0.83023601770401,0.824383020401001,0.8293420076370239,0.8293420076370239
2021-09-23,5.400000095367432,5.489999771118164,5.389999866485596,5.409999847412109,5.041430950164795,512609830.0,34296.30078125,34879.78125,34296.30078125,34764.8203125,34764.8203125,283890000.0,4406.75,4465.39990234375,4406.75,4448.97998046875,4448.97998046875,3916350000.0,3651.27001953125,3670.949951171875,3632.280029296875,3642.219970703125,3642.219970703125,535000.0,4848.22021484375,4877.33984375,4837.56005859375,4853.2001953125,4853.2001953125,228200.0,6.4608001708984375,6.468800067901611,6.44350004196167,6.4608001708984375,6.4608001708984375,0.8288260102272034,0.8298799991607666,0.8263859748840332,0.8288260102272034,0.8288260102272034
2021-09-24,5.409999847412109,5.429999828338623,5.199999809265137,5.21999979019165,4.864375114440918,737005506.0,34762.30859375,34857.05859375,34648.078125,34798.0,34798.0,254310000.0,4438.0400390625,4463.1201171875,4430.27001953125,4455.47998046875,4455.47998046875,3384290000.0,3637.8701171875,3651.429931640625,3607.7900390625,3613.070068359375,3613.070068359375,507300.0,4845.64013671875,4897.06005859375,4838.5400390625,4849.43017578125,4849.43017578125,207700.0,6.457900047302246,6.468599796295166,6.455900192260742,6.457900047302246,6.457900047302246,0.8286030292510986,0.829941987991333,0.8240609765052795,0.8285409808158875,0.8285409808158875
2021-09-27,5.21999979019165,5.389999866485596,5.159999847412109,5.28000020980835,4.920287609100342,552049698.0,34739.26953125,35061.12109375,34739.26953125,34869.37109375,34869.37109375,289480000.0,4442.1201171875,4457.2998046875,4436.18994140625,4443.10986328125,4443.10986328125,4058650000.0,3625.9599609375,3640.81005859375,3559.919921875,3582.830078125,3582.830078125,510800.0,4870.85009765625,4922.56005859375,4852.2001953125,4877.3701171875,4877.3701171875,216000.0,6.465700149536133,6.465700149536133,6.449399948120117,6.465700149536133,6.465700149536133,0.8295120000839233,0.8295120000839233,0.8257390260696411,0.8295590281486511,0.8295590281486511
2021-09-28,5.25,5.28000020980835,5.179999828338623,5.199999809265137,4.845737457275391,349447955.0,34747.69921875,34798.2109375,34254.6484375,34299.98828125,34299.98828125,379020000.0,4419.5400390625,4419.5400390625,4346.330078125,4352.6298828125,4352.6298828125,4416550000.0,3577.889892578125,3610.919921875,3568.820068359375,3602.219970703125,3602.219970703125,444200.0,4869.080078125,4901.31005859375,4846.6298828125,4883.830078125,4883.830078125,176900.0,6.455999851226807,6.461100101470947,6.44920015335083,6.455999851226807,6.455999851226807,0.8284410238265991,0.8292019963264465,0.8246690034866333,0.8284410238265991,0.8284410238265991
2021-09-29,5.159999847412109,5.159999847412109,5.019999980926514,5.03000020980835,4.687319755554199,546501423.0,34360.078125,34580.421875,34305.9609375,34390.71875,34390.71875,290350000.0,4362.41015625,4385.56982421875,4355.080078125,4359.4599609375,4359.4599609375,3712660000.0,3573.52001953125,3573.52001953125,3518.050048828125,3536.2900390625,3536.2900390625,452500.0,4846.02001953125,4868.06982421875,4799.8798828125,4833.93017578125,4833.93017578125,188200.0,6.459000110626221,6.470300197601318,6.454100131988525,6.459000110626221,6.459000110626221,0.8288530111312866,0.8306229710578918,0.8246060013771057,0.8288509845733643,0.8288509845733643
2021-09-30,5.039999961853027,5.070000171661377,5.03000020980835,5.050000190734863,4.705956935882568,276040058.0,34467.98046875,34557.37109375,33833.3203125,33843.921875,33843.921875,354830000.0,4370.669921875,4382.5498046875,4306.240234375,4307.5400390625,4307.5400390625,4448140000.0,3541.929931640625,3572.429931640625,3541.929931640625,3568.169921875,3568.169921875,395600.0,4843.9501953125,4876.06982421875,4843.9501953125,4866.3798828125,4866.3798828125,146100.0,6.469600200653076,6.473299980163574,6.436699867248535,6.469600200653076,6.469600200653076,0.830070972442627,0.8302860260009766,0.8265190124511719,0.8300809860229492,0.8300809860229492
2021-10-08,5.25,5.360000133514404,5.21999979019165,5.309999942779541,4.948243618011475,853310108.0,34757.5703125,34842.62109375,34661.94921875,34746.25,34746.25,238080000.0,4406.509765625,4412.02001953125,4386.22021484375,4391.33984375,4391.33984375,3280160000.0,3609.090087890625,3612.550048828125,3571.72998046875,3592.169921875,3592.169921875,407200.0,4915.72998046875,4937.08984375,4891.6201171875,4929.93994140625,4929.93994140625,169000.0,6.445199966430664,6.450399875640869,6.430699825286865,6.445199966430664,6.445199966430664,0.827010989189148,0.8274270296096802,0.8243799805641174,0.827010989189148,0.827010989189148
2021-10-11,5.269999980926514,5.28000020980835,5.210000038146973,5.21999979019165,4.864375114440918,460123075.0,34723.7890625,34951.3515625,34486.51171875,34496.05859375,34496.05859375,256820000.0,4385.43994140625,4415.8798828125,4360.58984375,4361.18994140625,4361.18994140625,3281970000.0,3600.360107421875,3614.699951171875,3586.75,3591.7099609375,3591.7099609375,394400.0,4941.2900390625,4983.72998046875,4930.7099609375,4936.18994140625,4936.18994140625,163500.0,6.442299842834473,6.449699878692627,6.42519998550415,6.442299842834473,6.442299842834473,0.8266940116882324,0.8281930088996887,0.8233199715614319,0.8269879817962646,0.8269879817962646
2021-10-12,5.190000057220459,5.320000171661377,5.159999847412109,5.230000019073486,4.873693943023682,582017311.0,34507.1484375,34611.23828125,34318.94140625,34378.33984375,34378.33984375,319010000.0,4368.31005859375,4374.89013671875,4342.08984375,4350.64990234375,4350.64990234375,3558450000.0,3581.300048828125,3583.639892578125,3515.139892578125,3546.93994140625,3546.93994140625,405400.0,4920.66015625,4925.490234375,4840.77001953125,4883.83984375,4883.83984375,168100.0,6.4496002197265625,6.456999778747559,6.439300060272217,6.4496002197265625,6.4496002197265625,0.8281700015068054,0.8294090032577515,0.8225849866867065,0.8281700015068054,0.8281700015068054
2021-10-13,5.199999809265137,5.260000228881836,5.139999866485596,5.25,4.892331600189209,517339608.0,34372.7109375,34449.828125,34115.1015625,34377.80859375,34377.80859375,316220000.0,4358.009765625,4372.8701171875,4329.919921875,4363.7998046875,4363.7998046875,3620070000.0,3543.489990234375,3569.1298828125,3515.64990234375,3561.760009765625,3561.760009765625,325100.0,4880.14013671875,4953.3701171875,4869.830078125,4940.10986328125,4940.10986328125,131100.0,6.447999954223633,6.450200080871582,6.42609977722168,6.447999954223633,6.447999954223633,0.8275840282440186,0.8279979825019836,0.8234429955482483,0.8275840282440186,0.8275840282440186
2021-10-14,5.230000019073486,5.25,5.170000076293945,5.199999809265137,4.845737457275391,371531358.0,34443.21875,34923.828125,34443.21875,34912.55859375,34912.55859375,338540000.0,4386.75,4439.72998046875,4386.75,4438.259765625,4438.259765625,3598280000.0,3555.110107421875,3569.68994140625,3547.179931640625,3558.280029296875,3558.280029296875,295000.0,4934.259765625,4953.919921875,4903.25,4913.60986328125,4913.60986328125,119600.0,6.426599979400635,6.439000129699707,6.426599979400635,6.426599979400635,6.426599979400635,0.8251680135726929,0.8268409967422485,0.822413980960846,0.8251680135726929,0.8251680135726929
2021-10-15,5.210000038146973,5.230000019073486,5.119999885559082,5.130000114440918,4.780506610870361,539061830.0,35023.62890625,35320.96875,35023.62890625,35294.76171875,35294.76171875,327870000.0,4447.68994140625,4475.81982421875,4447.68994140625,4471.3701171875,4471.3701171875,3819380000.0,3551.989990234375,3578.77001953125,3542.68994140625,3572.3701171875,3572.3701171875,320300.0,4896.56005859375,4939.81982421875,4881.009765625,4932.10986328125,4932.10986328125,142800.0,6.439000129699707,6.439499855041504,6.420199871063232,6.439000129699707,6.439000129699707,0.8266739845275879,0.8267419934272766,0.8222000002861023,0.8266739845275879,0.8266739845275879
2021-10-18,5.130000114440918,5.139999866485596,5.039999961853027,5.090000152587891,4.743232250213623,452110864.0,35221.01953125,35327.5703125,35035.94140625,35258.609375,35258.609375,312640000.0,4463.72021484375,4488.75,4447.47021484375,4486.4599609375,4486.4599609375,3662010000.0,3571.050048828125,3571.050048828125,3539.47998046875,3568.139892578125,3568.139892578125,341000.0,4922.509765625,4922.509765625,4844.93994140625,4874.77978515625,4874.77978515625,141200.0,6.434800148010254,6.438300132751465,6.420499801635742,6.434800148010254,6.434800148010254,0.8264439702033997,0.8264439702033997,0.8209099769592285,0.8263599872589111,0.8263599872589111
2021-10-19,5.070000171661377,5.130000114440918,5.050000190734863,5.099999904632568,4.75255012512207,398781461.0,35325.37109375,35462.6796875,35290.12109375,35457.30859375,35457.30859375,278510000.0,4497.33984375,4520.39990234375,4496.41015625,4519.6298828125,4519.6298828125,3459130000.0,3562.300048828125,3596.7900390625,3560.6201171875,3593.14990234375,3593.14990234375,334200.0,4869.39013671875,4928.14013671875,4868.81005859375,4922.72021484375,4922.72021484375,135300.0,6.428899765014648,6.428899765014648,6.371699810028076,6.428899765014648,6.428899765014648,0.8255419731140137,0.8256180286407471,0.8187069892883301,0.8255419731140137,0.8255419731140137
2021-10-20,5.099999904632568,5.110000133514404,5.03000020980835,5.050000190734863,4.705956935882568,474040067.0,35475.16015625,35669.69140625,35465.7109375,35609.33984375,35609.33984375,265750000.0,4524.419921875,4540.8701171875,4524.39990234375,4536.18994140625,4536.18994140625,3670760000.0,3583.239990234375,3596.050048828125,3574.300048828125,3587.0,3587.0,344200.0,4926.77001953125,4944.02001953125,4898.3701171875,4910.18017578125,4910.18017578125,141500.0,6.381800174713135,6.396500110626221,6.381100177764893,6.381800174713135,6.381800174713135,0.8197979927062988,0.8215590119361877,0.8184400200843811,0.8197289705276489,0.8197289705276489
2021-10-21,5.019999980926514,5.03000020980835,4.96999979019165,4.980000019073486,4.640726089477539,581508082.0,35520.3203125,35612.359375,35442.53125,35603.078125,35603.078125,298390000.0,4532.240234375,4551.43994140625,4526.89013671875,4549.77978515625,4549.77978515625,3822330000.0,3590.050048828125,3610.9599609375,3576.35009765625,3594.780029296875,3594.780029296875,352300.0,4914.740234375,4946.18017578125,4893.85009765625,4928.02001953125,4928.02001953125,148900.0,6.392899990081787,6.401199817657471,6.38640022277832,6.392899990081787,6.392899990081787,0.8214960098266602,0.8219680190086365,0.8169969916343689,0.8214960098266602,0.8214960098266602
2021-10-22,4.980000019073486,5.03000020980835,4.96999979019165,4.96999979019165,4.631406784057617,415837190.0,35607.71875,35765.01953125,35533.94921875,35677.01953125,35677.01953125,346290000.0,4546.1201171875,4559.669921875,4524.0,4544.89990234375,4544.89990234375,3758220000.0,3594.75,3607.580078125,3578.760009765625,3582.60009765625,3582.60009765625,353200.0,4934.8701171875,4989.89013671875,4934.8701171875,4959.72998046875,4959.72998046875,143900.0,6.3917999267578125,6.399799823760986,6.375,6.3917999267578125,6.3917999267578125,0.821150004863739,0.8221259713172913,0.8172760009765625,0.821150004863739,0.821150004863739
2021-10-25,4.980000019073486,4.989999771118164,4.860000133514404,4.940000057220459,4.603450775146484,469398242.0,35692.62109375,35787.0390625,35629.37109375,35741.1484375,35741.1484375,267220000.0,4553.68994140625,4572.6201171875,4537.35986328125,4566.47998046875,4566.47998046875,3899400000.0,3574.260009765625,3611.090087890625,3564.2099609375,3609.860107421875,3609.860107421875,321200.0,4940.89990234375,4981.64990234375,4930.10986328125,4979.52001953125,4979.52001953125,141900.0,6.383900165557861,6.390600204467773,6.3730998039245605,6.383900165557861,6.383900165557861,0.8202970027923584,0.8209689855575562,0.8167139887809753,0.820035994052887,0.820035994052887
2021-10-26,4.980000019073486,4.989999771118164,4.940000057220459,4.949999809265137,4.612769603729248,385894823.0,35791.05078125,35892.921875,35734.73046875,35756.87890625,35756.87890625,321910000.0,4578.68994140625,4598.52978515625,4569.169921875,4574.7900390625,4574.7900390625,3879740000.0,3612.830078125,3625.02001953125,3589.7099609375,3597.639892578125,3597.639892578125,337300.0,4983.240234375,5002.56982421875,4953.47998046875,4963.10009765625,4963.10009765625,140900.0,6.384699821472168,6.385200023651123,6.3709001541137695,6.384699821472168,6.384699821472168,0.8203250169754028,0.8203669786453247,0.816087007522583,0.8203039765357971,0.8203039765357971
2021-10-27,4.889999866485596,4.900000095367432,4.840000152587891,4.849999904632568,4.519582271575928,418550235.0,35835.4296875,35835.4296875,35490.4296875,35490.69140625,35490.69140625,354180000.0,4580.22021484375,4584.56982421875,4551.66015625,4551.68017578125,4551.68017578125,4226050000.0,3589.860107421875,3589.860107421875,3553.1298828125,3562.31005859375,3562.31005859375,350600.0,4949.22998046875,4949.22998046875,4884.93994140625,4898.16015625,4898.16015625,147100.0,6.381499767303467,6.395599842071533,6.37470006942749,6.381499767303467,6.381499767303467,0.8197739720344543,0.8212599754333496,0.8152390122413635,0.8197739720344543,0.8197739720344543
2021-10-28,4.829999923706055,4.869999885559082,4.730000019073486,4.869999885559082,4.538219928741455,522162654.0,35545.41015625,35742.25,35545.41015625,35730.48046875,35730.48046875,337400000.0,4562.83984375,4597.5498046875,4562.83984375,4596.419921875,4596.419921875,4132950000.0,3548.699951171875,3552.0400390625,3509.489990234375,3518.419921875,3518.419921875,378200.0,4882.58984375,4898.66015625,4846.27978515625,4864.14013671875,4864.14013671875,156600.0,6.391600131988525,6.403800010681152,6.3871002197265625,6.391600131988525,6.391600131988525,0.8207129836082458,0.8222290277481079,0.815563976764679,0.8207359910011292,0.8207359910011292
2021-10-29,4.889999866485596,4.929999828338623,4.849999904632568,4.909999847412109,4.575494766235352,476294108.0,35712.28125,35852.53125,35633.19921875,35819.55859375,35819.55859375,399400000.0,4572.8701171875,4608.080078125,4567.58984375,4605.3798828125,4605.3798828125,4510200000.0,3519.330078125,3547.340087890625,3502.800048828125,3547.340087890625,3547.340087890625,358800.0,4861.27001953125,4908.77001953125,4855.759765625,4908.77001953125,4908.77001953125,159900.0,6.390399932861328,6.406799793243408,6.381700038909912,6.390399932861328,6.390399932861328,0.8206940293312073,0.82259202003479,0.8164590001106262,0.8206940293312073,0.8206940293312073
2021-11-01,4.880000114440918,5.039999961853027,4.849999904632568,4.980000019073486,4.640726089477539,681747277.0,35833.6484375,36009.73828125,35797.96875,35913.83984375,35913.83984375,292880000.0,4610.6201171875,4620.33984375,4595.06005859375,4613.669921875,4613.669921875,3971540000.0,3530.39990234375,3556.590087890625,3519.2900390625,3544.47998046875,3544.47998046875,382300.0,4878.1298828125,4908.2099609375,4858.25,4890.68994140625,4890.68994140625,171600.0,6.404799938201904,6.405900001525879,6.3867998123168945,6.404699802398682,6.404699802398682,0.8223729729652405,0.8223729729652405,0.8190450072288513,0.8222090005874634,0.8222090005874634
2021-11-02,4.96999979019165,5.03000020980835,4.829999923706055,4.860000133514404,4.528901100158691,595655188.0,35935.109375,36088.80859375,35884.12890625,36052.62890625,36052.62890625,304510000.0,4613.33984375,4635.14990234375,4613.33984375,4630.64990234375,4630.64990234375,3975250000.0,3543.3798828125,3559.050048828125,3477.659912109375,3505.6298828125,3505.6298828125,417600.0,4886.18017578125,4911.22998046875,4797.89990234375,4839.85009765625,4839.85009765625,185400.0,6.396200180053711,6.4004998207092285,6.388500213623047,6.396200180053711,6.396200180053711,0.8208919763565063,0.8214709758758545,0.8169289827346802,0.8208919763565063,0.8208919763565063
2021-11-03,4.869999885559082,5.130000114440918,4.860000133514404,5.039999961853027,4.696638107299805,932263071.0,36059.08984375,36178.51171875,35891.73046875,36157.578125,36157.578125,262540000.0,4630.64990234375,4663.4599609375,4621.18994140625,4660.56982421875,4660.56982421875,4319660000.0,3501.110107421875,3512.610107421875,3480.489990234375,3498.5400390625,3498.5400390625,306600.0,4835.81005859375,4858.7099609375,4804.3701171875,4821.10986328125,4821.10986328125,142800.0,6.398900032043457,6.405700206756592,6.3856000900268555,6.398900032043457,6.398900032043457,0.8213109970092773,0.8218200206756592,0.8185210227966309,0.8213109970092773,0.8213109970092773
2021-11-04,5.039999961853027,5.050000190734863,4.980000019073486,5.039999961853027,4.696638107299805,504069561.0,36107.4609375,36168.03125,35986.48046875,36124.23046875,36124.23046875,307640000.0,4662.93017578125,4683.0,4662.58984375,4680.06005859375,4680.06005859375,4462300000.0,3505.889892578125,3527.949951171875,3503.010009765625,3526.8701171875,3526.8701171875,319400.0,4841.08984375,4873.93994140625,4834.740234375,4868.740234375,4868.740234375,132600.0,6.406199932098389,6.406300067901611,6.390699863433838,6.406199932098389,6.406199932098389,0.8219169974327087,0.8220599889755249,0.8158929944038391,0.8219169974327087,0.8219169974327087
2021-11-05,5.019999980926514,5.050000190734863,4.980000019073486,5.010000228881836,4.66868257522583,389126095.0,36268.75,36484.75,36190.19921875,36327.94921875,36327.94921875,344600000.0,4699.259765625,4718.5,4681.31982421875,4697.52978515625,4697.52978515625,4467180000.0,3520.2099609375,3525.8701171875,3491.4599609375,3491.570068359375,3491.570068359375,354500.0,4858.89990234375,4889.68017578125,4841.740234375,4842.35009765625,4842.35009765625,147800.0,6.396399974822998,6.403200149536133,6.3907999992370605,6.396399974822998,6.396399974822998,0.8207939863204956,0.8217009902000427,0.8161829710006714,0.8208479881286621,0.8208479881286621
2021-11-08,5.0,5.019999980926514,4.949999809265137,4.989999771118164,4.6500444412231445,296967804.0,36416.4609375,36565.73046875,36334.421875,36432.21875,36432.21875,284400000.0,4701.47998046875,4714.919921875,4694.39013671875,4701.7001953125,4701.7001953125,4269710000.0,3491.969970703125,3507.27001953125,3484.239990234375,3498.6298828125,3498.6298828125,298200.0,4841.14990234375,4866.080078125,4827.68994140625,4848.18017578125,4848.18017578125,137400.0,6.397900104522705,6.39900016784668,6.382699966430664,6.397900104522705,6.397900104522705,0.8210480213165283,0.8210480213165283,0.8152009844779968,0.8209409713745117,0.8209409713745117
2021-11-09,4.989999771118164,5.039999961853027,4.989999771118164,5.010000228881836,4.66868257522583,268505505.0,36404.53125,36416.98046875,36173.0703125,36319.98046875,36319.98046875,258020000.0,4707.25,4708.52978515625,4670.8701171875,4685.25,4685.25,4117080000.0,3507.110107421875,3514.949951171875,3489.0400390625,3507.0,3507.0,287300.0,4858.25,4870.7900390625,4818.5400390625,4846.740234375,4846.740234375,118400.0,6.391600131988525,6.395999908447266,6.3796000480651855,6.391600131988525,6.391600131988525,0.8197020292282104,0.8200230002403259,0.8146960139274597,0.8197020292282104,0.8197020292282104
2021-11-10,5.0,5.039999961853027,4.96999979019165,5.0,4.659363269805908,349031196.0,36299.25,36346.609375,36009.5,36079.94140625,36079.94140625,278390000.0,4670.259765625,4684.85009765625,4630.85986328125,4646.7099609375,4646.7099609375,4503720000.0,3498.93994140625,3498.93994140625,3448.43994140625,3492.4599609375,3492.4599609375,307000.0,4832.7998046875,4832.7998046875,4754.0,4821.18994140625,4821.18994140625,135100.0,6.39169979095459,6.393700122833252,6.381199836730957,6.39169979095459,6.39169979095459,0.8194950222969055,0.8198149800300598,0.8139389753341675,0.8194950222969055,0.8194950222969055
2021-11-11,4.989999771118164,5.070000171661377,4.96999979019165,5.050000190734863,4.705956935882568,482359938.0,36038.78125,36108.171875,35915.26953125,35921.23046875,35921.23046875,270320000.0,4659.39013671875,4664.5498046875,4648.31005859375,4649.27001953125,4649.27001953125,3926870000.0,3486.449951171875,3534.199951171875,3482.830078125,3532.7900390625,3532.7900390625,322100.0,4814.77001953125,4898.64990234375,4809.10986328125,4898.64990234375,4898.64990234375,160500.0,6.3881001472473145,6.406799793243408,6.387800216674805,6.3881001472473145,6.3881001472473145,0.8188419938087463,0.8214600086212158,0.8173689842224121,0.8188419938087463,0.8188419938087463
2021-11-12,5.039999961853027,5.090000152587891,5.010000228881836,5.019999980926514,4.678000450134277,295736268.0,35963.78125,36147.62890625,35934.58984375,36100.30859375,36100.30859375,293180000.0,4655.240234375,4688.47021484375,4650.77001953125,4682.85009765625,4682.85009765625,3728600000.0,3534.14990234375,3543.64990234375,3527.389892578125,3539.10009765625,3539.10009765625,308700.0,4902.93017578125,4909.080078125,4875.35009765625,4888.3701171875,4888.3701171875,132700.0,6.389500141143799,6.396100044250488,6.371300220489502,6.389500141143799,6.389500141143799,0.8190540075302124,0.8199489712715149,0.8174870014190674,0.8190540075302124,0.8190540075302124
2021-11-15,5.019999980926514,5.039999961853027,4.989999771118164,5.0,4.659363269805908,266815817.0,36128.828125,36236.0703125,36031.78125,36087.44921875,36087.44921875,280660000.0,4689.2998046875,4697.419921875,4672.85986328125,4682.7998046875,4682.7998046875,3488410000.0,3542.89990234375,3550.43994140625,3521.2900390625,3533.300048828125,3533.300048828125,313000.0,4894.41015625,4906.330078125,4863.39990234375,4882.3798828125,4882.3798828125,121800.0,6.378699779510498,6.384099960327148,6.377699851989746,6.378600120544434,6.378600120544434,0.8177629709243774,0.8184919953346252,0.8148679733276367,0.817762017250061,0.817762017250061
